pathway	TE16SAAA_S70	TE16SAAB_S71	TE16SAAC_S72	TE16SAAD_S73	TE16SABA_S74	TE16SABB_S75	TE16SABC_S76	TE16SABD_S77	TE16SACA_S78	TE16SACB_S79	TE16SACC_S80	TE16SACD_S81	TE16SADA_S82	TE16SADB_S83	TE16SADC_S84	TE16SADD_S85	TE16SAEA_S86	TE16SAEB_S87	TE16SAEC_S88	TE16SAED_S89	TE16SBAA_S90	TE16SBAB_S91	TE16SBAC_S92	TE16SBAD_S93	TE16SBBA_S94	TE16SBBB_S95	TE16SBBC_S96	TE16SBBD_S97	TE16SBCA_S98	TE16SBCB_S99	TE16SBCC_S100	TE16SBCD_S101	TE16SBDA_S102	TE16SBDB_S103	TE16SBDC_S104	TE16SBDD_S105	TE16SBEA_S106	TE16SBEB_S107	TE16SBEC_S108	TE16SBED_S109	TE16SCAA_S110	TE16SCAB_S111	TE16SCAC_S112	TE16SCAD_S113	TE16SCBA_S114	TE16SCBB_S115	TE16SCBC_S116	TE16SCBD_S117	TE16SCCB_S118	TE16SCCC_S119	TE16SCCD_S120	TE16SCDA_S121	TE16SCDB_S122	TE16SCDC_S123	TE16SCDD_S124	TE16SCEA_S125	TE16SCEB_S126	TE16SCEC_S127	TE16SCED_S128	TE16SDAA_S129	TE16SDAB_S130	TE16SDAC_S131	TE16SDAD_S132	TE16SDBA_S133	TE16SDBB_S134	TE16SDBC_S135	TE16SDBD_S136	TE16SDCB_S137	TE16SDCC_S138	TE16SDCD_S139	TE16SDDA_S140	TE16SDDB_S141	TE16SDDC_S142	TE16SDDD_S143	TE16SDEA_S144	TE16SDEB_S145	TE16SDEC_S146	TE16SDED_S147	TE16SEAA_S148	TE16SEAB_S149	TE16SEAC_S150	TE16SEAD_S151	TE16SEBA_S152	TE16SEBB_S153	TE16SEBC_S154	TE16SEBD_S155	TE16SECA_S156	TE16SECB_S157	TE16SECC_S158	TE16SECD_S159	TE16SEDA_S160	TE16SEDB_S161	TE16SEDC_S162	TE16SEDD_S163	TE16SEEA_S164	TE16SEEB_S165	TE16SEEC_S166	TE16SEED_S167
PWY-7007	471.4755329616062	124.834256328066	466.9477820292086	496.12737455704394	1588.5982448791954	314.89765564983855	517.3729303788573	724.0472824503776	15142.128535938862	790.993609165372	7930.483947080553	13831.118754323827	16384.024454640818	1224.558900059287	7529.907000809458	3813.0561691545395	12565.96054385385	3785.586710267524	4749.2189505976885	7215.2523323685855	402.05668369702556	1439.6232180591444	704.5775476368783	1681.0976933775555	1989.2674342171954	1224.938049195803	937.5402721138897	4359.856845731314	10008.96098296039	8648.05617526425	6925.288643432159	7545.874116669574	6360.045327367699	7749.374478658461	6791.89003160426	5771.668981285058	16045.023781563305	3628.5238369931076	3428.8162594692994	3770.545631453836	816.806091554573	353.4821429601564	1277.540046950727	5826.3415386012	1613.1323369353208	612.393344616461	2107.751502970786	1500.5286537542706	13506.55946281331	4577.536948532231	18629.55536038866	20834.38789099272	4273.383302358697	6719.625973154978	2913.0003951597555	17662.429292723642	5599.317839088402	7310.862767851406	7971.563252494075	2641.7612945575593	352.3459716681236	594.0175889610665	1294.960107335	1270.8337459932948	931.5553223684254	2544.6374381057653	2519.5116215369035	9905.625405103048	9928.271460619251	17021.02872790352	14997.054221717617	4563.84910075065	12476.45492381774	16539.052331287676	19775.612270809856	18129.991360429856	11061.918842350839	17739.766972484125	1938.2918155656168	903.0815169743089	4372.5307363046295	1256.7132508124955	7737.34480543744	925.16408200831	986.033588078347	628.6021200604182	11842.131552326162	9116.236900110407	12967.090894183279	4937.090556858172	23031.531014586817	4540.510810713144	7571.646326239602	8767.704082615051	15836.486444964852	6942.243361769473	11981.82653441074	3009.573548279315
PWY-7013	3.9998734175612882	7.9994499845136255	61.9724562714648	0.0	0.0	71.95510199486064	131.80552190981413	0.0	796.6574041944145	708.8146095152749	1520.048418571072	537.7078207176219	0.0	0.0	0.0	7.999495183020607	95.94236472721306	8.999276871069325	2.8199278025666565	17.99742125926596	0.0	0.0	0.0	143.7974128321229	0.0	0.3399990231732707	107.89960957558021	0.0	0.0	0.0	0.0	31.494167831728852	23.996255941742454	97.94260696564032	387.88390818959044	8.999342505036331	107.94088324806411	19.996129983782698	21.99583019664758	40.486661704058896	23.996532032460177	107.93615729301668	299.6048221879871	0.0	191.79106740615265	1.499982406161503	0.0	0.0	0.0	109.92348997023066	41.992221168581565	0.0	0.0	0.0	0.0	24.9972137763735	240.44081559169874	43.9894632987538	35.71217226726864	0.0	0.6599957380710016	179.67283024858034	0.0	0.0	0.0	0.0	0.0	0.0	83.95803634851526	0.0	19.557854116519493	0.0	0.0	0.0	11.999391197476514	0.0	0.0	0.0	0.0	97.09510332111945	12.99903327921985	0.0	0.0	0.0	49.32143285272297	0.0	0.0	0.0	165.53870930268636	89.11016675054218	46.65299695110908	0.0	41.988401738529426	0.0	0.0	23.997358928979676	6.839754479066205	59.96747924588708
PWY-7046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.20094417922353	0.0	9.079829461280077	26.205588426588253	50.44757508275537	94.57173946330533	72.39538263729276	0.0	0.0	0.0	17.47502371988925	0.0	0.0	0.0	0.0	0.0	9.738765409038782	0.0	12.628397658846575	0.0	13.658102035961917	13.815941619211719	0.0	0.0	20.422762479342268	0.0	15.995449385367332	13.044001748643108	0.0	0.0	0.0	0.0	0.0	11.913927204696538	29.082746257740666	14.1958084445623	14.451109793748042	0.0	0.0	0.0	11.760776259575096	0.0	9.215173092894345	9.309328954747096	53.99973187849976	18.48588429997191	0.0	0.0	0.0	18.196086731525238	0.0	0.0	0.0	0.0	0.0	16.427705640608384	36.73729059205857	0.0	0.0	0.0	8.822413129263822	28.95496666041315	0.0	25.685515160740213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.33040682096125	0.0	0.0	0.0	3.692259027808844	0.0	0.0	0.0	0.0	0.0
PWY-7084	0.0	0.0	0.0	0.0	15.959827731474881	0.0	0.0	13.512017802845632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.018728987996296	0.0	5.907063213249407	0.0	0.0	0.0	0.0	29.46545361157798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.28069760354597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.999100571150805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.579898518740988	0.0	61.7605083844301	16.29071186730527	0.0	84.64890060243016	0.0	18.174223281782062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.701885284786748	0.0	21.017514623071776	12.652093893893733	11.728295273177206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.82811364180752	0.0
PWY-7090	0.0	0.0	21.78252543653016	24.025460718657317	16.431264771741525	0.0	23.453730260964267	32.96939729302392	33.45459071121098	27.187420025034523	24.75959999543607	12.417676325549762	7.389532514903616	24.435802964564967	0.0	31.96881468173023	25.89955186927111	17.411174505099858	7.479382570991075	27.19709117366432	11.91370311337911	38.55282691154892	4.934258064877096	119.65436138487374	14.210494241926938	0.0	4.9297476091905	47.32589724233883	54.18337715663852	73.15708347532998	45.382864540767166	81.5654775254705	169.06434654386297	75.62255280857234	62.645483485086224	12.285991834389606	163.18446253704053	191.0823197261135	170.76511967145314	149.21711183371397	7.155715480914256	0.0	7.346508594885088	0.0	40.02808203263523	0.0	16.17486437335255	0.0	28.663157915058687	96.7246052723803	21.924310799651003	56.182291578259985	189.4049690099166	132.1742630708411	75.9810993047273	75.29873201110776	116.7349510313826	123.43335523149064	67.445695755452	38.36845715029727	7.190878478338196	81.07119067733092	0.0	16.10691339302796	0.0	15.97140891844835	15.74909067157982	9.688576996641	41.22388520868104	14.291689474129214	0.0	26.343646216087834	40.14259088388993	87.8562330709735	9.582389906239131	83.62484478230535	97.23520448767376	66.44729394373911	20.73462524708282	22.35720614414714	45.92465770368414	37.92828518957721	14.34361837875134	0.0	15.57002336231487	18.092811631584034	0.0	21.384358176946627	40.642325090998234	24.54755830747573	86.79915322602116	156.04041253103517	65.94533253979199	50.53784990580566	0.0	145.14475476411684	226.2087677654736	52.39825965200203
PWY-7094	19668.04333386677	15958.773664488474	22734.450161290693	23065.227342030572	22716.02986122876	16874.576696137978	13840.830360401493	17221.93054907937	36419.91801190023	14241.36765470598	28092.86045683362	25346.092528062298	32613.84541094423	15399.986709077706	21417.63870585763	24836.13372438641	31208.14616808487	21744.260401406696	21971.59542849554	25080.838331240546	16916.25879663852	15767.157670315668	11409.990738268249	18513.085248483396	26141.68188960358	19048.85375086013	19012.096182497506	29836.030910392696	41405.409290223164	36365.636869520575	30198.993752972845	37506.59074286635	30818.95518094199	33860.84821469743	27631.220903590198	25018.354792706814	32930.75475013685	19072.142205209002	20801.173086803647	22753.546282936426	27260.04816095872	25764.1503873114	35053.24871171488	14157.166637327113	27960.603170267328	20532.58332623962	24380.605787570494	35024.18464452978	39583.72239404128	31044.623800306606	42446.53534795034	42428.44464094846	23363.038354287048	26577.671751390102	22906.282152916214	39893.825033202986	27051.651588678305	43729.073500690705	33405.6003180479	22919.200428617616	16580.31105260196	15326.638830475942	22238.035820268396	18637.26783987613	13233.703148014167	17011.831230232354	17954.367332216865	28547.970438262724	35387.64473746637	38168.17743965225	31599.268404524493	22492.831516957503	28424.886073088866	36885.91155774878	44288.40699664884	39448.65317731081	43875.99470100283	54238.40792627276	29704.877559417444	24418.933823516847	28440.493431800354	26474.325856889485	36329.81502232144	14893.47396435031	21633.02515746666	20325.825804522417	22296.58306364191	34517.38099088944	59460.48900074942	34410.63713476468	64382.81080434721	25787.214577605726	29973.159131053497	36301.60966663509	32045.61970894763	42825.3766221604	50307.6638798249	20957.563549505663
PWY-7097	0.0	0.0	0.0	0.0	0.0	0.0	4.142293727061916	28.93511487396838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.31877920922793	0.0	0.0	0.0	0.0	44.306222778775016	0.0	0.0	0.0	0.0	0.0	21.201244013134524	0.0	0.0	0.0	18.824302627512168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.651371394221815	0.0	0.0	4.4717482704920215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.496840503897808	11.571175880799796	0.0	0.0	16.700326666283214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7120259332185175	0.0	3.3613071219821578	0.0	11.238757894193986	0.0	0.0	0.0	0.0	4.272827701255025	0.0	0.0	38.644584163805256	4.420737019322358	0.0	3.1055060987714747	16.522226118155288	0.0	8.229662400126779	0.0	0.0	0.0	12.253945036332984	42.96101035649756	0.0	3.5362091747688402	0.0	30.444587663225608	0.0	0.0	0.0	143.60481180457936	0.0
PWY-7098	0.0	0.0	0.0	0.0	0.0	0.0	4.657283973178551	32.48379664533002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.979688023680298	0.0	0.0	0.0	0.0	49.722116135651646	0.0	0.0	0.0	0.0	0.0	23.845026384532318	0.0	0.0	0.0	21.171825857856835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.852511969645274	0.0	0.0	5.029670500960597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.174276442611163	13.013146149838247	0.0	0.0	18.784154032609973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.925872267871349	0.0	3.781306473946537	0.0	12.642567845845038	0.0	0.0	0.0	0.0	4.806792653303429	0.0	0.0	43.46492147604282	4.972397508800309	0.0	3.493341706275089	18.56727757207902	0.0	9.253504378869108	0.0	0.0	0.0	13.783098481793056	48.31351099509662	0.0	3.9781597424143373	0.0	34.23708352114366	0.0	0.0	0.0	161.3093156705951	0.0
PWY-7111	35591.63690048634	33092.53194277464	39884.73549187598	35595.68080683681	37712.26506067263	33988.84671475651	29369.409042902764	33659.59514962846	61968.8926708396	33973.50399946588	48685.48765284477	50798.00135494929	58249.43378369034	31814.52259078991	37746.17458961255	48178.58338607378	51837.83764958024	43925.38010001802	43201.24743071334	45274.21945958984	36463.86232263513	31280.67234670343	24266.40397019658	33433.063368949595	42182.2652524244	35170.324957671095	33484.258795163485	44110.94065207324	69625.72343922546	56321.21123646794	49908.24963234471	65370.33714456393	57329.32441393599	62530.329023179926	52348.7249903105	46276.79914918967	56312.774177621	38528.53246094313	49989.75801895042	49057.500745774916	44573.64594768051	47422.164039849304	61078.98433318845	35743.77019135255	51265.35855753602	43584.72627852158	40829.956538829785	56011.80293971224	69453.04454317201	61481.819690814234	74920.0151893869	70636.44326358063	45527.58674022026	49458.13248383083	37645.89732460633	64683.255919363284	48215.026100021445	73188.7618591356	61510.93917676387	43579.49913821754	35430.47896065192	33843.44620285402	41268.46294491517	37348.16670204044	32863.15868674772	37856.82481361787	39531.51561736795	46661.40079134673	62400.460183838295	67658.98481152262	54698.18745631562	39422.99044438399	47868.81959081962	61121.94050251549	75673.4387292033	67837.31971447382	72393.6062082351	87636.32720296193	47527.07088707352	50572.474061689165	49739.416868911045	46241.24626414493	63958.95670318775	34944.30518807239	46746.255775791426	41309.5865979818	34393.24000143669	49935.0867353478	85045.10430882985	57492.43936085036	110738.73108020844	54587.5918730177	61725.92152955621	70326.67952001117	56949.370697524544	90727.77106454538	71548.06255349718	47909.34287992367
PWY-7159	137.0953429853942	66.49005091690077	31.327102715430712	74.20988545358392	51.35465717553334	0.0	44.57212110031438	28.365025991511956	339.21494709714744	718.30114252516	227.92175498206515	11.9691620766371	368.7666693357407	431.91799898952274	57.23870996243495	212.6366053127899	569.772818430812	182.6190130131817	183.52471256666607	315.04209271688615	76.6655962834695	49.80768037086489	0.0	262.2353955336847	129.89703883521298	23.89426075247598	0.0	131.0372768942834	741.8645147392964	353.8498708865082	327.2488717721512	783.4463163867	1121.30293143386	683.3592976461846	212.33491173191103	213.10646085530982	365.1353747280339	421.60316438955977	463.3283803082698	298.4416336028646	47.70826891714395	79.44262119964097	65.53104255612631	145.12564018026762	595.0948330714233	537.3051457432775	260.210086774151	679.0422211510162	416.81298913252624	579.306354801343	150.4169435967681	238.10628435998237	568.2157624998384	202.57058745223168	171.08540418170557	763.4140577630426	538.6288509907496	475.7901736810884	318.14976671992696	905.9853214679595	93.42300215801482	86.42227546366286	534.3645717600021	267.54735570641816	102.52277981433673	47.670666826304874	181.1678516295837	325.2584424953976	193.51800875604482	435.29602602868937	552.7497729451075	235.9406510861172	353.8771966681619	271.1213807521792	390.6104465293647	781.916901748771	202.89793653041562	0.0	462.33940706117795	101.96639392924733	167.0772543161381	20.95038960884401	502.8731598617771	26.245990450010872	28.377776981336744	68.14436085830097	0.0	183.52125322065734	170.19151697438306	617.9591034211476	200.17652281253532	718.8733043948097	301.28084800139607	190.19367656956268	146.5888199523084	758.5348595107099	196.826258147718	284.5528755997011
PWY-7184	21533.913744720987	21507.425604497275	25369.306119828387	22366.69234061649	22688.17601471974	20801.51049050543	18319.015431841606	20195.81020903397	29509.302962513353	21137.180949499223	26167.501448832565	21220.85049110199	27189.46285012738	18030.289729400647	19607.35285185486	24014.872083054754	23523.884747023007	20277.866993815154	18604.036347070087	20958.704400141596	23000.850202745012	19683.692058193446	15920.600337165368	20345.442636188785	24962.75712142242	20738.607833036327	20478.79652070266	26241.384306230746	35184.15295732592	30878.624033622367	26594.66906740245	34523.604529923694	26777.155850255698	31178.777679742678	24287.205419953734	22013.355660053985	27728.274150327128	18652.656152194075	20558.101736483444	21657.40228234674	26812.611715497806	28056.901008950023	36347.23552810928	16862.305635836216	28166.7012875004	26382.100070209417	22901.02144710674	27789.06735168436	30371.109994214916	29560.90162362491	34156.92920942117	33424.88470766905	22081.646915307658	22866.253806121094	18021.7123040741	33268.48102997436	25133.45170178502	33200.45346761722	29226.01887442445	23382.638540588836	21827.335230343786	21392.3692568323	24935.47927720417	21885.63676651996	19464.28688319602	23171.776472272693	23829.71045934508	24510.833988871495	28615.794046236977	30964.770943307187	26019.00146328956	21773.14828029273	24330.96486828809	29357.007019003093	32785.249921140254	30860.745154613556	31534.71020323875	35004.57485845886	25151.786677567176	26981.387591761206	28275.056306646307	26886.980977033712	34923.56453953011	20551.96996227905	27406.804768401846	25030.29365198711	22115.241239890103	34199.53023045871	40500.65768008898	31762.812201151617	45959.71727734252	23873.55555685368	26381.64156066508	29087.50204382337	25137.673695530975	38829.780204770956	32351.762359651755	19829.88778289568
PWY-7187	11412.151747730655	14936.092686961236	15736.176146097452	13577.357137146277	10443.611497109838	12802.540545730279	12081.595470002292	13070.097893581968	16835.490918837422	15811.084648928861	18279.521632560427	14254.538543966088	13010.35879611233	12247.366362368022	13523.185649060895	17016.597922590412	11577.984533248758	14973.260853144096	13874.091207982725	14869.823097083628	15291.489341310475	13039.157924778649	10932.898480459797	13441.896215790073	14461.449713606939	13261.564757201922	12719.671958156507	13200.732785854088	22519.157237530373	20397.884768464122	17550.74039182371	22769.586758317808	18604.23977579174	21418.828679446855	17300.169567120753	15020.071751922196	17730.32733876701	14178.039187721304	15802.648410683914	17190.436951442138	16025.581538912866	18104.181774403507	22711.42015211516	5992.320514647992	15630.567094747305	16782.141750220188	13033.101006102357	19084.545615341965	18253.286744938665	20626.334873547297	20319.69943278267	15245.87483460274	15718.519321901706	16908.97008864718	13852.885945783251	20472.74932661658	19016.928912637224	24427.67821387822	21602.944368263546	15063.89290329413	13630.558734299684	15163.219792946667	16564.418700361315	13496.24936150359	12284.238532851563	14510.254110154525	15491.543721325746	14962.499356597184	19743.763300850296	17880.008155606203	14330.599010334916	14863.877222282586	17360.44024462535	18802.010352681795	16950.663999737535	16227.477115174737	22994.66817923107	20388.351253165973	11767.973430618396	17157.69409399218	16629.088086668093	15856.325197446904	20429.582177097334	13733.86675238533	18404.390785689393	17225.86800489162	16150.177678829994	19771.31308254076	25234.94025153447	21215.41890077366	26557.204847579153	16747.177666727217	18864.693648292636	20303.584968230476	8128.89150329133	29013.94011706476	21797.481251755486	15051.240277646684
PWY-7196	21591.34079025646	22400.236525850363	25723.75698588508	22429.965708059466	23907.579114245378	21481.372438879924	18802.239740383047	21105.119018194782	17991.605676579176	19422.329622061745	22018.360960763213	13555.360633117398	13366.405335770494	16209.14671329189	15434.087165670819	21295.027842631822	13360.879984472978	19320.10134943487	17030.945714480433	17556.58915496481	24349.40853506848	20424.484913650413	16736.630691521736	20251.362071395248	26305.927615077777	22248.26798201798	21854.193764540527	26380.476328235	25902.046629797318	23714.184002132337	20180.447366450888	24410.466829651454	21227.854657647415	24040.406605939806	18881.58039185175	17095.878023471505	18258.71130006506	17117.6324259422	17252.985544753687	19952.19571130252	27366.898066665108	29264.759063220252	38627.07835682807	13411.835273767016	29082.850570673265	26049.16305564798	21816.230677330503	25147.2036639825	19438.934401486174	24817.322164592515	19005.22163545469	16473.31152601708	18314.63577607566	19756.154649553573	15012.554027445358	21371.70154016204	23490.44465717509	27282.88201299443	23417.34506284196	23272.983932769002	22381.44954457732	22754.36869488113	25510.814700714614	22746.25970785856	20147.106079966798	23869.47303246503	24616.954348350966	16726.349686856316	20999.06809782768	16573.05858876071	14870.31187627115	16972.654187576954	12693.78520315109	14457.773802450942	16727.716965280244	16413.052951975034	24518.27753122426	13083.18549162492	26801.324333610068	28500.47164350094	29088.713998423387	28463.866413169733	32461.388127766037	21569.625642824216	28396.425776202235	26014.339452521217	20112.67495058587	26309.580905070146	28042.326912203473	27246.576235268964	27410.82979336378	16726.566314724427	18922.010951426597	17819.195074396735	10322.040662253796	33821.27629832065	20958.46259173602	16782.64028267607
PWY-7197	21936.764357065666	21817.58343537876	25501.056055100205	22444.197821878923	23408.928869010764	21196.02151326504	18641.337159028215	20641.27182916722	27859.80203672172	20951.40707089614	25263.370283509994	20136.969819907954	26231.15250291445	17945.551280860327	19558.92971952337	24125.430055146742	23387.449843176346	20788.749368782454	19286.04146803437	21208.31425608922	23815.880511733914	19679.57702014888	15939.57229560493	20091.7134393499	26039.90985099923	21879.635577831104	21549.470746740175	26168.66913896213	34519.25972596365	29538.738506073958	25774.021695347994	33995.89930451355	25885.046414229106	31512.105660974154	24861.849508564992	21853.035023403525	26787.269033803248	18777.86214282044	21598.29547903137	22940.634913750357	26546.991893051676	28632.168246759524	37286.17375042709	21296.61083945429	30290.464223298106	26787.60950745658	22768.882418720914	29190.329732558286	28654.250732037857	29850.735147877895	31959.783945637948	32470.104282174543	22606.447838336335	23804.801683404265	18882.21494337944	32210.37462971346	25360.595185210663	33323.634890291294	30484.029682947643	23884.812929030464	22397.39993469515	21656.211965875103	25090.936375166955	22616.891393814414	20238.4815186952	24097.736896408267	24614.02975937654	23313.562925840655	27994.76151667256	29508.723428078414	24581.443678979078	22461.50300968415	24750.40035621947	28965.88515268056	31380.704923844165	29405.986180232132	31148.094600122306	32996.687327160216	26596.731275908212	28368.471556733937	28637.856910934013	27785.049883064483	35122.4232474813	21102.12020898332	28141.658452713273	25740.37494918401	20464.338594694655	31955.670398803413	37997.68442822003	31146.24322580139	42625.45210470208	24670.72653891933	27156.06645602081	29172.807087677236	23552.3006273475	40217.275569345045	30697.99780373521	20787.548284641645
